Ticker,Date,Alpha,Unemployment,ConsumerSentiment,Market,Size,ValueGrowth,AlphaStd,UnemploymentStd,ConsumerSentimentStd,MarketStd,SizeStd,ValueGrowthStd,TotalRisk,DiversifiableRisk,NonDiversifiableRisk
PLXS,2014-09-30,-0.03,0.229,0.008,1.503,1.055,-0.06,0.079,0.936,0.208,0.324,0.573,0.619,37.206,25.495,27.098
POL,2014-09-30,-0.064,0.918,0.105,1.527,0.582,0.697,0.072,0.856,0.19,0.296,0.524,0.566,35.252,25.104,24.749
PRLB,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRIM,2014-09-30,-0.003,0.141,-0.06,1.225,1.231,-0.973,0.076,0.904,0.201,0.313,0.554,0.598,34.495,22.407,26.226
RAVN,2014-09-30,-0.113,1.457,-0.101,0.448,1.757,-0.609,0.068,0.809,0.18,0.28,0.495,0.535,29.992,18.675,23.468
PBYI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PVTB,2014-09-30,0.072,-0.929,0.483,1.399,1.41,1.242,0.121,1.446,0.321,0.5,0.886,0.957,52.401,31.34,41.996
PB,2014-09-30,-0.03,0.319,0.094,1.067,0.487,-0.065,0.047,0.561,0.124,0.194,0.343,0.371,23.375,16.843,16.208
RDI,2014-09-30,0.062,-0.587,0.04,0.03,0.509,0.086,0.068,0.805,0.179,0.279,0.493,0.533,23.976,4.812,23.488
RBC,2014-09-30,-0.091,1.019,-0.199,1.169,0.45,0.144,0.054,0.643,0.143,0.222,0.394,0.425,26.452,18.803,18.605
REV,2014-09-30,-0.294,3.724,-0.089,2.769,-3.171,-0.66,0.192,2.286,0.507,0.791,1.4,1.512,74.911,34.421,66.535
SAPE,2014-09-30,-0.073,0.872,0.376,0.894,0.902,-0.567,0.06,0.721,0.16,0.249,0.442,0.477,27.773,18.294,20.897
SPNS,2014-09-30,-0.157,2.149,-0.306,1.643,-0.046,-0.3,0.125,1.492,0.331,0.516,0.914,0.987,49.59,23.939,43.429
SBNY,2014-09-30,-0.016,0.408,-0.074,0.47,0.927,0.005,0.051,0.604,0.134,0.209,0.37,0.399,21.186,11.872,17.548
SGY,2014-09-30,-0.112,1.207,-0.144,2.367,0.479,-0.195,0.109,1.297,0.288,0.449,0.794,0.858,50.91,34.361,37.566
SUBK,2014-09-30,0.078,-1.058,0.405,0.419,0.96,1.034,0.079,0.94,0.209,0.325,0.576,0.622,32.374,17.335,27.342
STLD,2014-09-30,0.008,-0.244,0.013,1.743,-0.348,0.463,0.073,0.874,0.194,0.302,0.535,0.578,34.756,23.817,25.312
TGE,2014-09-30,-0.153,1.746,-0.129,1.333,1.141,0.811,0.132,1.569,0.348,0.543,0.961,1.038,52.659,26.257,45.646
TXRH,2014-09-30,-0.014,0.3,0.083,0.597,0.735,0.484,0.053,0.631,0.14,0.218,0.387,0.418,22.619,13.243,18.337
TFX,2014-09-30,-0.011,0.172,-0.084,0.971,-0.237,0.005,0.043,0.51,0.113,0.177,0.313,0.338,19.463,12.638,14.802
UGI,2014-09-30,0.03,-0.255,-0.113,0.524,0.078,0.443,0.037,0.436,0.097,0.151,0.267,0.288,15.495,8.928,12.665
UPIP,2014-09-30,0.035,-0.532,0.329,0.846,0.562,0.206,0.145,1.733,0.385,0.599,1.062,1.146,53.079,16.293,50.517
VNTV,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VRTU,2014-09-30,-0.018,0.229,0.066,1.867,0.604,-0.997,0.084,0.996,0.221,0.345,0.61,0.659,39.773,27.388,28.841
VSAT,2014-09-30,-0.105,1.257,0.492,1.205,0.024,-0.21,0.085,1.018,0.226,0.352,0.624,0.674,35.172,18.984,29.609
VSH,2014-09-30,-0.1,1.11,0.052,1.916,1.406,-0.246,0.094,1.119,0.249,0.387,0.686,0.74,46.175,32.917,32.382
ZAGG,2014-09-30,-0.134,1.491,-0.558,2.33,-0.003,-3.746,0.173,2.057,0.457,0.712,1.26,1.361,70.532,37.373,59.816
DXPE,2014-09-30,-0.088,1.351,-0.039,1.153,1.025,0.077,0.113,1.346,0.299,0.466,0.825,0.891,44.739,21.593,39.183
GOOG,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERII,2014-09-30,0.03,-0.432,0.184,0.436,0.959,0.872,0.135,1.606,0.357,0.556,0.984,1.062,49.036,14.583,46.817
ECYT,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ENS,2014-09-30,-0.039,0.481,-0.033,1.35,0.757,0.217,0.058,0.688,0.153,0.238,0.421,0.455,29.884,22.332,19.858
AEL,2014-09-30,-0.053,0.669,0.155,1.53,0.23,0.262,0.059,0.703,0.156,0.243,0.431,0.465,30.381,22.606,20.297
HCP,2014-09-30,-0.088,1.099,-0.196,0.697,-0.931,0.216,0.045,0.534,0.118,0.185,0.327,0.353,18.618,10.297,15.511
HIG,2014-09-30,0.01,-0.292,0.116,1.781,-0.252,0.881,0.05,0.59,0.131,0.204,0.362,0.39,30.875,25.844,16.892
CBF,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HPQ,2014-09-30,0.083,-1.212,0.222,1.276,0.273,0.155,0.079,0.937,0.208,0.324,0.574,0.62,34.018,20.412,27.213
BMTC,2014-09-30,-0.002,0.056,0.014,0.701,0.546,0.747,0.046,0.55,0.122,0.19,0.337,0.364,21.284,14.088,15.955
ACHN,2014-09-30,0.254,-2.592,0.784,1.358,3.612,-1.063,0.285,3.4,0.755,1.176,2.083,2.249,108.266,43.736,99.039
PFG,2014-09-30,-0.0,-0.06,0.018,1.57,-0.054,0.845,0.042,0.501,0.111,0.173,0.307,0.332,27.366,23.326,14.311
ATW,2014-09-30,-0.106,1.111,-0.019,1.58,-0.025,0.053,0.06,0.72,0.16,0.249,0.441,0.476,30.174,21.837,20.824
ACN,2014-09-30,-0.063,0.722,0.054,1.328,-0.476,-0.58,0.039,0.461,0.102,0.159,0.282,0.305,21.006,16.282,13.273
BBT,2014-09-30,-0.008,0.052,0.274,0.854,0.417,0.716,0.04,0.482,0.107,0.167,0.295,0.319,21.467,16.354,13.907
ACM,2014-09-30,0.012,-0.302,0.158,1.39,0.31,0.324,0.063,0.754,0.167,0.261,0.462,0.499,30.546,21.363,21.833
PXD,2014-09-30,-0.084,1.195,0.235,1.186,0.684,-0.322,0.073,0.867,0.193,0.3,0.531,0.574,32.197,20.083,25.166
CBG,2014-09-30,-0.056,0.621,0.194,1.686,1.151,0.115,0.065,0.776,0.172,0.269,0.476,0.513,36.683,29.1,22.334
CERN,2014-09-30,-0.005,0.219,-0.2,0.582,0.157,-0.356,0.056,0.666,0.148,0.23,0.408,0.441,21.467,9.195,19.398
QCOM,2014-09-30,-0.048,0.505,0.166,1.33,-0.525,-0.446,0.047,0.559,0.124,0.193,0.342,0.37,22.976,16.328,16.165
INWK,2014-09-30,-0.094,1.209,0.486,0.444,1.209,-0.075,0.099,1.183,0.263,0.409,0.725,0.782,38.565,17.368,34.432
BWS,2014-09-30,-0.035,0.647,0.519,0.668,0.944,0.63,0.117,1.391,0.309,0.481,0.852,0.92,44.711,18.932,40.505
JCI,2014-09-30,-0.048,0.511,-0.032,1.423,0.586,0.043,0.052,0.616,0.137,0.213,0.377,0.407,28.387,22.166,17.734
JNJ,2014-09-30,0.021,-0.204,0.015,0.614,-0.369,0.127,0.032,0.378,0.084,0.131,0.232,0.25,13.525,7.884,10.989
JWN,2014-09-30,-0.083,1.014,0.012,1.242,-0.084,0.081,0.057,0.677,0.15,0.234,0.415,0.448,26.013,17.063,19.636
TDC,2014-09-30,-0.138,1.654,0.126,0.808,0.3,-0.605,0.079,0.939,0.208,0.325,0.575,0.621,30.665,13.903,27.333
TRV,2014-09-30,-0.015,0.198,0.139,0.94,-0.518,-0.013,0.036,0.426,0.095,0.147,0.261,0.282,16.955,11.635,12.333
K,2014-09-30,-0.028,0.354,0.018,0.48,-0.461,0.435,0.038,0.451,0.1,0.156,0.276,0.298,14.792,6.811,13.131
AMSC,2014-09-30,0.042,-1.138,-0.017,0.781,1.958,-1.172,0.137,1.636,0.363,0.566,1.002,1.082,52.565,22.187,47.653
T,2014-09-30,-0.035,0.469,-0.101,0.503,-0.458,0.341,0.037,0.438,0.097,0.152,0.269,0.29,14.599,7.104,12.754
AA,2014-09-30,0.073,-1.025,-0.099,1.449,0.661,0.046,0.066,0.787,0.175,0.272,0.482,0.52,32.66,23.432,22.751
CB,2014-09-30,-0.034,0.457,0.041,0.635,-0.28,0.168,0.029,0.351,0.078,0.122,0.215,0.232,13.105,8.237,10.192
LOW,2014-09-30,0.001,0.057,0.176,0.98,0.439,0.829,0.049,0.584,0.13,0.202,0.358,0.386,24.566,17.848,16.88
MHFI,2014-09-30,-0.023,0.379,-0.09,1.217,-0.468,-0.905,0.056,0.667,0.148,0.231,0.409,0.441,24.57,15.126,19.362
ACE,2014-09-30,-0.003,0.075,0.031,0.742,0.129,-0.046,0.031,0.373,0.083,0.129,0.229,0.247,15.175,10.656,10.804
ADI,2014-09-30,-0.058,0.679,0.135,1.125,0.158,0.009,0.038,0.457,0.101,0.158,0.28,0.302,21.002,16.372,13.154
ADBE,2014-09-30,0.065,-0.809,0.058,1.147,0.126,0.023,0.053,0.634,0.141,0.219,0.388,0.419,24.958,16.912,18.355
BF_B,2014-09-30,-0.023,0.414,0.078,0.628,-0.042,-0.041,0.042,0.495,0.11,0.171,0.303,0.327,16.74,8.559,14.387
ADSK,2014-09-30,-0.012,0.083,-0.116,1.618,0.922,-0.585,0.063,0.756,0.168,0.262,0.463,0.5,33.791,25.813,21.806
AET,2014-09-30,0.003,0.042,0.153,1.05,-0.147,0.056,0.057,0.679,0.151,0.235,0.416,0.449,24.356,14.276,19.733
BRCM,2014-09-30,0.012,-0.207,-0.16,0.995,0.464,-0.448,0.072,0.862,0.191,0.298,0.528,0.57,29.493,15.55,25.06
CCL,2014-09-30,-0.052,0.514,0.001,1.297,-0.254,0.578,0.056,0.667,0.148,0.231,0.409,0.441,26.489,18.111,19.331
COV,2014-09-30,0.048,-0.561,0.038,0.902,0.36,-0.56,0.049,0.585,0.13,0.202,0.358,0.387,21.87,13.799,16.967
DD,2014-09-30,-0.047,0.544,-0.177,1.507,-0.311,-0.234,0.034,0.407,0.09,0.141,0.249,0.269,22.798,19.63,11.593
CCE,2014-09-30,-0.058,0.814,-0.088,0.888,0.39,0.299,0.042,0.505,0.112,0.175,0.31,0.334,20.748,14.724,14.618
BA,2014-09-30,-0.017,0.26,-0.061,1.059,-0.182,0.314,0.048,0.568,0.126,0.197,0.348,0.376,21.961,14.517,16.479
AN,2014-09-30,-0.062,0.904,-0.284,0.606,0.902,0.652,0.066,0.79,0.175,0.273,0.484,0.523,27.732,15.551,22.962
BAC,2014-09-30,0.103,-1.396,0.113,1.277,0.68,1.271,0.076,0.904,0.201,0.313,0.554,0.598,36.25,25.076,26.177
BK,2014-09-30,0.031,-0.453,0.133,1.062,0.119,1.214,0.042,0.498,0.111,0.172,0.305,0.329,23.836,19.058,14.316
CAT,2014-09-30,-0.095,1.101,-0.16,1.479,0.356,-0.428,0.056,0.668,0.148,0.231,0.409,0.442,29.104,21.786,19.298
LSI,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CBS,2014-09-30,-0.095,1.233,0.006,1.548,0.749,-0.134,0.048,0.576,0.128,0.199,0.353,0.381,29.749,24.762,16.487
NRG,2014-09-30,0.076,-0.914,-0.458,0.392,0.441,1.011,0.062,0.737,0.164,0.255,0.451,0.487,25.472,13.779,21.423
CINF,2014-09-30,-0.043,0.572,0.085,0.741,-0.153,0.45,0.031,0.368,0.082,0.127,0.225,0.243,15.195,10.847,10.642
CTXS,2014-09-30,-0.083,0.88,0.041,1.786,0.403,-1.126,0.079,0.938,0.208,0.324,0.574,0.62,37.293,25.56,27.156
M,2014-09-30,-0.038,0.609,0.253,0.77,0.375,0.222,0.065,0.776,0.172,0.268,0.475,0.513,26.409,13.724,22.563
RAI,2014-09-30,-0.033,0.513,-0.09,0.614,-0.487,-0.433,0.04,0.48,0.107,0.166,0.294,0.317,15.932,7.677,13.96
DPS,2014-09-30,0.037,-0.243,0.045,-0.009,0.11,0.181,0.049,0.58,0.129,0.201,0.355,0.383,17.035,2.043,16.912
EA,2014-09-30,0.111,-1.3,0.142,0.723,0.792,0.164,0.094,1.117,0.248,0.386,0.684,0.739,36.089,15.621,32.533
CNX,2014-09-30,-0.017,0.013,-0.25,1.399,0.638,0.61,0.074,0.88,0.195,0.304,0.539,0.582,34.661,23.491,25.487
MWV,2014-09-30,-0.041,0.449,0.029,1.416,-0.212,-0.338,0.05,0.593,0.132,0.205,0.363,0.392,25.039,18.264,17.128
LLY,2014-09-30,0.016,-0.092,0.015,0.561,-0.513,-0.184,0.035,0.421,0.093,0.146,0.258,0.278,13.933,6.644,12.247
THC,2014-09-30,0.056,-0.614,-0.031,1.3,1.056,2.131,0.105,1.246,0.277,0.431,0.764,0.824,46.563,29.331,36.163
EQR,2014-09-30,-0.073,0.996,-0.22,0.537,0.389,0.523,0.044,0.53,0.118,0.183,0.325,0.351,19.281,11.605,15.397
MCO,2014-09-30,-0.013,0.24,0.182,1.65,-0.667,-1.01,0.063,0.752,0.167,0.26,0.461,0.498,29.685,20.159,21.79
MDT,2014-09-30,-0.014,0.137,0.084,1.114,-0.426,0.368,0.037,0.441,0.098,0.152,0.27,0.291,19.498,14.785,12.712
MMM,2014-09-30,0.0,-0.001,0.01,0.984,0.163,-0.026,0.027,0.322,0.072,0.111,0.197,0.213,16.881,14.139,9.223
NKE,2014-09-30,0.016,-0.119,0.084,0.894,0.076,-0.622,0.052,0.625,0.139,0.216,0.383,0.413,21.939,12.322,18.152
RIG,2014-09-30,-0.113,0.941,0.048,1.934,-0.889,-0.489,0.082,0.976,0.217,0.338,0.598,0.645,36.698,23.357,28.305
FLS,2014-09-30,-0.025,0.229,-0.143,1.702,0.21,0.215,0.053,0.626,0.139,0.217,0.384,0.414,30.511,24.64,17.993
NBL,2014-09-30,-0.028,0.333,-0.205,1.167,0.444,-0.085,0.057,0.679,0.151,0.235,0.416,0.449,26.762,18.134,19.681
FOSL,2014-09-30,-0.205,2.534,-0.25,1.673,0.38,-0.403,0.091,1.079,0.24,0.373,0.661,0.714,40.836,26.228,31.3
FOXA,2014-09-30,-0.029,0.436,-0.078,0.948,0.431,0.272,0.053,0.634,0.141,0.219,0.389,0.42,24.022,15.449,18.395
FSLR,2014-09-30,0.168,-2.199,-0.713,1.283,0.899,2.197,0.161,1.918,0.426,0.664,1.175,1.269,64.372,32.074,55.813
TMO,2014-09-30,0.024,-0.23,0.25,0.95,-0.067,-0.375,0.045,0.539,0.12,0.186,0.33,0.357,20.526,13.301,15.634
VAR,2014-09-30,-0.057,0.7,0.174,0.772,0.368,0.077,0.048,0.57,0.127,0.197,0.349,0.377,21.075,13.039,16.557
WM,2014-09-30,-0.022,0.286,-0.038,0.838,-0.621,0.267,0.034,0.405,0.09,0.14,0.248,0.268,15.781,10.554,11.732
AUXL,2014-09-30,0.18,-2.269,-0.165,0.94,0.186,-0.233,0.131,1.561,0.347,0.54,0.957,1.033,48.521,16.847,45.502
PBF,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GME,2014-09-30,0.032,-0.367,-0.078,0.973,0.016,0.911,0.102,1.215,0.27,0.42,0.744,0.804,38.877,16.088,35.392
CEMP,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CAVM,2014-09-30,0.007,-0.065,0.131,1.121,1.642,-0.703,0.079,0.943,0.209,0.326,0.578,0.624,36.281,23.855,27.336
CHS,2014-09-30,-0.08,0.854,-0.034,1.318,0.525,0.461,0.086,1.028,0.228,0.356,0.63,0.68,36.704,21.348,29.857
CIR,2014-09-30,0.009,-0.01,-0.271,0.794,1.511,0.709,0.073,0.865,0.192,0.299,0.53,0.572,32.674,20.936,25.086
DTLK,2014-09-30,-0.046,0.785,0.266,0.541,0.983,-1.706,0.147,1.749,0.388,0.605,1.071,1.157,53.538,16.353,50.979
CPWR,2014-09-30,-0.031,0.323,-0.143,1.005,0.911,-0.109,0.056,0.663,0.147,0.229,0.406,0.439,26.485,18.24,19.204
CROX,2014-09-30,-0.143,1.965,0.126,-0.221,1.689,-0.365,0.114,1.358,0.301,0.47,0.832,0.898,42.616,15.846,39.56
CGNX,2014-09-30,0.0,0.145,0.229,1.2,0.817,-1.123,0.07,0.836,0.186,0.289,0.512,0.553,31.651,20.355,24.238
CTB,2014-09-30,0.005,-0.095,0.177,1.268,1.431,0.004,0.089,1.066,0.237,0.369,0.653,0.705,39.824,25.091,30.926
CSS,2014-09-30,-0.012,0.053,-0.196,1.003,1.316,0.004,0.067,0.796,0.177,0.275,0.488,0.527,31.044,20.769,23.073
DWA,2014-09-30,0.096,-1.296,-0.191,0.843,0.5,-0.122,0.097,1.156,0.257,0.4,0.708,0.764,36.871,15.048,33.66
DEPO,2014-09-30,0.139,-1.48,0.035,0.951,1.748,0.834,0.133,1.59,0.353,0.55,0.974,1.052,52.687,25.212,46.263
DY,2014-09-30,0.034,-0.252,-0.125,0.493,2.356,0.831,0.086,1.027,0.228,0.355,0.629,0.68,37.913,23.413,29.82
SATS,2014-09-30,-0.029,0.41,0.173,1.053,0.148,0.388,0.08,0.956,0.212,0.331,0.586,0.633,32.19,16.185,27.825
RDEN,2014-09-30,-0.359,4.295,-0.098,1.449,-1.309,1.061,0.096,1.145,0.254,0.396,0.701,0.757,41.251,24.418,33.248
EBF,2014-09-30,-0.06,0.571,-0.079,1.091,1.309,-0.028,0.058,0.685,0.152,0.237,0.42,0.453,29.447,21.797,19.799
FNSR,2014-09-30,-0.245,2.949,0.23,1.732,0.102,1.072,0.147,1.746,0.388,0.604,1.07,1.155,58.317,28.634,50.804
BUSE,2014-09-30,0.018,-0.216,-0.036,0.49,1.798,0.607,0.048,0.567,0.126,0.196,0.347,0.375,25.085,19.016,16.36
EXTR,2014-09-30,0.02,-0.198,0.19,0.825,1.933,0.786,0.108,1.288,0.286,0.446,0.789,0.852,44.822,24.64,37.441
FFBC,2014-09-30,-0.075,0.896,-0.009,0.829,0.5,0.396,0.049,0.58,0.129,0.201,0.355,0.384,22.37,14.762,16.808
FHCO,2014-09-30,-0.2,2.297,0.152,0.858,0.158,0.638,0.089,1.057,0.235,0.366,0.648,0.699,34.893,16.444,30.775
FFIC,2014-09-30,-0.006,0.133,-0.067,0.499,1.231,0.304,0.043,0.514,0.114,0.178,0.315,0.34,20.815,14.568,14.867
FVE,2014-09-30,-0.088,0.988,0.683,0.856,1.605,-0.378,0.111,1.325,0.294,0.458,0.812,0.877,45.906,24.96,38.527
FCFS,2014-09-30,-0.069,0.965,-0.264,0.846,0.435,-0.812,0.06,0.71,0.158,0.246,0.435,0.47,25.399,14.805,20.638
FTK,2014-09-30,-0.113,1.972,0.361,0.661,4.409,0.936,0.188,2.239,0.497,0.775,1.372,1.481,77.963,42.903,65.096
FRF,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GNE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GERN,2014-09-30,0.367,-4.549,-1.067,0.932,5.234,-4.388,0.213,2.539,0.564,0.878,1.555,1.679,91.702,54.513,73.74
BGC,2014-09-30,-0.118,1.112,0.304,1.061,1.679,-0.229,0.084,1.001,0.222,0.346,0.613,0.662,38.238,24.895,29.024
GHM,2014-09-30,-0.086,0.954,-0.104,1.649,0.53,-0.06,0.082,0.973,0.216,0.337,0.596,0.644,37.675,24.971,28.211
GEOS,2014-09-30,-0.349,4.212,0.242,2.002,1.358,0.053,0.109,1.298,0.288,0.449,0.795,0.858,53.439,38.035,37.538
HNT,2014-09-30,-0.016,0.25,0.182,1.227,-0.15,-1.399,0.087,1.037,0.23,0.359,0.635,0.686,34.479,16.697,30.167
HALO,2014-09-30,0.049,-0.578,-0.149,1.013,2.532,-0.871,0.139,1.656,0.368,0.573,1.014,1.095,55.829,28.214,48.175
HGG,2014-09-30,-0.122,1.236,0.294,1.09,1.489,-0.927,0.147,1.757,0.39,0.608,1.076,1.162,56.449,23.858,51.16
ONE,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HUN,2014-09-30,-0.049,0.526,0.129,2.23,0.51,-0.927,0.077,0.918,0.204,0.318,0.563,0.607,41.446,31.891,26.472
IACI,2014-09-30,-0.018,0.377,0.056,0.632,0.173,-0.76,0.057,0.683,0.152,0.236,0.418,0.452,22.09,9.607,19.891
IPI,2014-09-30,-0.139,1.394,-0.631,1.957,-0.868,-0.34,0.092,1.095,0.243,0.379,0.671,0.724,41.732,27.094,31.741
IHS,2014-09-30,-0.02,0.342,0.007,0.577,0.42,-1.025,0.054,0.645,0.143,0.223,0.395,0.426,21.567,10.647,18.755
IBOC,2014-09-30,-0.047,0.478,0.13,1.416,0.784,0.845,0.056,0.663,0.147,0.229,0.406,0.438,31.437,25.001,19.059
IVC,2014-09-30,-0.095,0.922,-0.326,1.005,0.969,0.108,0.081,0.967,0.215,0.335,0.593,0.64,34.365,19.776,28.105
LTM,2014-09-30,-0.053,0.679,-0.113,0.807,1.536,1.092,0.073,0.875,0.194,0.303,0.536,0.579,33.731,22.24,25.36
IPCM,2014-09-30,-0.074,0.814,-0.263,1.285,0.252,-0.466,0.087,1.038,0.231,0.359,0.636,0.687,35.674,18.994,30.197
MTW,2014-09-30,-0.041,0.396,0.137,2.598,1.88,0.018,0.122,1.456,0.323,0.504,0.892,0.963,61.419,44.728,42.092
ICPT,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KVHI,2014-09-30,-0.07,0.804,-0.326,0.795,0.743,0.733,0.083,0.992,0.22,0.343,0.608,0.656,33.592,17.178,28.868
IRBT,2014-09-30,-0.085,1.101,-0.133,1.073,2.676,-0.868,0.1,1.187,0.264,0.411,0.727,0.785,46.053,30.606,34.411
LPNT,2014-09-30,0.004,0.017,-0.015,0.853,0.209,-0.083,0.06,0.713,0.158,0.247,0.437,0.472,24.203,12.457,20.75
KYTH,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LNN,2014-09-30,-0.078,0.953,-0.105,1.069,0.522,-0.129,0.077,0.913,0.203,0.316,0.559,0.604,31.65,17.229,26.549
LDR,2014-09-30,-0.119,1.293,0.032,0.664,0.414,0.031,0.056,0.671,0.149,0.232,0.411,0.444,22.989,12.174,19.501
LLNW,2014-09-30,0.028,-0.55,0.307,0.99,2.565,-0.804,0.11,1.31,0.291,0.453,0.803,0.867,47.953,29.19,38.045
MAN,2014-09-30,-0.013,-0.069,0.129,1.965,0.636,0.24,0.054,0.643,0.143,0.222,0.394,0.425,35.383,30.263,18.333
MN,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SHOO,2014-09-30,-0.108,1.386,-0.065,1.133,1.014,-0.799,0.082,0.975,0.216,0.337,0.597,0.645,35.18,20.894,28.303
EBSB,2014-09-30,-0.113,1.421,-0.147,0.391,1.436,0.742,0.079,0.945,0.21,0.327,0.579,0.625,32.379,17.099,27.496
MCHX,2014-09-30,-0.11,1.398,-0.307,0.448,1.473,0.763,0.147,1.757,0.39,0.608,1.076,1.162,54.39,18.325,51.21
MTDR,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MXWL,2014-09-30,0.002,-0.207,-0.15,1.088,0.825,-0.16,0.144,1.714,0.381,0.593,1.05,1.134,53.351,18.76,49.944
TAXI,2014-09-30,-0.058,0.727,-0.23,0.92,0.112,-0.285,0.062,0.744,0.165,0.257,0.456,0.492,25.578,13.666,21.621
MCRS,2014-09-30,0.014,-0.139,-0.118,0.88,0.893,-0.295,0.051,0.612,0.136,0.212,0.375,0.405,24.076,16.272,17.744
MGM,2014-09-30,0.004,-0.096,0.037,1.587,1.365,0.631,0.103,1.227,0.272,0.424,0.752,0.812,46.312,29.633,35.59
MYE,2014-09-30,0.001,-0.035,0.093,1.1,1.552,-0.527,0.079,0.941,0.209,0.326,0.576,0.622,35.696,23.006,27.293
NRCIA,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NBTB,2014-09-30,-0.009,0.054,-0.137,0.652,0.856,0.437,0.036,0.428,0.095,0.148,0.262,0.283,18.904,14.32,12.341
NWE,2014-09-30,-0.024,0.393,-0.249,0.508,0.261,0.277,0.041,0.486,0.108,0.168,0.298,0.322,17.155,9.736,14.124
NRIM,2014-09-30,-0.002,0.113,-0.06,0.409,0.595,0.29,0.048,0.576,0.128,0.199,0.353,0.381,19.201,9.345,16.774
ORA,2014-09-30,0.064,-0.956,-0.072,0.865,-0.025,0.227,0.078,0.924,0.205,0.32,0.566,0.611,29.963,13.202,26.898
PSUN,2014-09-30,-0.106,0.935,0.483,1.892,0.914,0.104,0.158,1.879,0.417,0.65,1.151,1.243,63.233,31.799,54.656
PDCE,2014-09-30,-0.113,1.426,0.279,1.532,0.017,0.146,0.123,1.466,0.326,0.507,0.898,0.97,48.145,22.29,42.675
ORIT,2014-09-30,-0.06,0.817,-0.056,0.363,0.531,0.588,0.04,0.477,0.106,0.165,0.292,0.316,16.995,9.822,13.869
PWOD,2014-09-30,-0.042,0.502,-0.02,0.72,0.48,-0.12,0.044,0.528,0.117,0.183,0.323,0.349,19.523,12.106,15.316
PKE,2014-09-30,-0.057,0.563,-0.128,1.275,1.15,0.091,0.057,0.678,0.151,0.235,0.415,0.448,30.462,23.363,19.548
PEBO,2014-09-30,-0.02,0.331,0.094,0.764,1.218,1.236,0.089,1.057,0.235,0.366,0.648,0.699,36.922,20.473,30.727
PLPM,2014-09-30,-0.358,4.371,-0.173,2.164,-2.577,-2.224,0.189,2.252,0.5,0.779,1.38,1.49,72.799,31.604,65.581
PLXT,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PNM,2014-09-30,-0.042,0.638,-0.012,0.449,0.27,0.781,0.048,0.57,0.126,0.197,0.349,0.377,19.328,9.949,16.571
PCYC,2014-09-30,-0.067,1.885,-0.329,-0.182,3.101,0.613,0.184,2.19,0.486,0.758,1.342,1.449,68.738,25.565,63.807
PLAB,2014-09-30,-0.057,0.619,0.073,1.371,0.969,-0.033,0.086,1.02,0.227,0.353,0.625,0.675,37.798,23.492,29.611
PL,2014-09-30,0.098,-1.093,0.064,1.233,1.031,0.435,0.065,0.773,0.172,0.267,0.473,0.511,32.315,23.346,22.344
QLYS,2014-09-30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
